episode,density,mean_return,group_std,mean_queue,mean_wait,throughput,mean_loss,mean_vf_loss,entropy_coef,lr
269,moderate,-0.3909,1.3139,1.8092,30.0870,183,-0.009101,0.295746,0.048991,2.99e-04
270,moderate,-0.1299,1.2181,1.7908,30.3804,190,-0.010426,0.162300,0.048987,2.99e-04
271,heavy,-3.8414,5.3717,7.4662,144.7418,405,-0.007704,0.652485,0.048984,2.99e-04
272,moderate,-0.4576,1.6244,1.7611,27.9891,175,-0.009106,0.196199,0.048980,2.99e-04
273,light,-0.1379,0.6818,0.4384,6.7111,96,-0.009007,0.439333,0.048976,2.99e-04
274,light,-0.3486,1.2667,0.4484,6.6045,79,-0.008475,0.286815,0.048972,2.99e-04
275,heavy,-3.5371,5.2414,7.2939,142.4883,450,-0.007855,1.026857,0.048969,2.99e-04
276,moderate,-0.3540,1.5478,1.7322,27.6102,170,-0.008241,0.226704,0.048965,2.99e-04
277,moderate,-0.1698,1.5974,1.7523,28.2256,186,-0.009159,0.117482,0.048961,2.99e-04
278,moderate,-0.3166,1.5001,1.7629,28.1117,197,-0.010393,0.108016,0.048957,2.99e-04
279,light,-0.4527,1.3108,0.4511,7.0315,96,-0.008675,0.432266,0.048954,2.99e-04
280,moderate,-0.2777,1.5863,1.7247,27.8397,189,-0.010788,0.104970,0.048950,2.99e-04
281,light,-0.3832,1.1962,0.4327,6.5273,97,-0.009952,0.321407,0.048946,2.99e-04
282,moderate,-0.4004,1.5266,1.7250,27.4338,171,-0.008784,0.142796,0.048942,2.99e-04
283,light,-0.2755,1.0786,0.4338,6.2670,94,-0.008922,0.239499,0.048939,2.99e-04
284,heavy,-3.3456,5.3477,7.1592,139.6710,411,-0.008437,0.733891,0.048935,2.99e-04
285,heavy,-3.4545,5.4709,7.1985,143.8093,401,-0.009206,0.438261,0.048931,2.99e-04
286,moderate,-0.1443,1.4720,1.7180,26.3597,194,-0.009243,0.186968,0.048927,2.99e-04
287,heavy,-3.4549,5.4377,7.0949,141.0609,403,-0.009311,0.282531,0.048924,2.99e-04
288,moderate,-0.3605,1.5100,1.7228,26.9229,182,-0.009626,0.171254,0.048920,2.99e-04
289,light,-0.4223,0.9918,0.4268,6.1285,88,-0.008734,0.423668,0.048916,2.99e-04
290,moderate,-0.4172,1.4002,1.7490,27.4087,172,-0.009484,0.124394,0.048912,2.99e-04
291,light,0.0771,0.5292,0.4475,6.5364,91,-0.007182,0.330422,0.048909,2.99e-04
292,moderate,-0.1965,1.1003,1.7168,27.4268,170,-0.007012,0.205275,0.048905,2.99e-04
293,heavy,-3.4486,5.3261,7.2748,144.9105,417,-0.008570,0.586222,0.048901,2.99e-04
294,light,-0.0412,0.4671,0.4068,5.7890,92,-0.006652,0.577926,0.048897,2.99e-04
295,moderate,-0.0499,1.1426,1.7234,27.8521,174,-0.008667,0.132627,0.048894,2.99e-04
296,heavy,-3.6781,5.4648,7.4295,150.3733,450,-0.010315,0.401386,0.048890,2.99e-04
297,light,-0.2101,0.7123,0.4350,6.3254,93,-0.010008,0.537508,0.048886,2.99e-04
298,moderate,-0.2270,1.1791,1.7900,29.0983,183,-0.009984,0.148612,0.048882,2.99e-04
299,heavy,-3.7353,5.1090,7.1833,146.7164,415,-0.009973,0.376604,0.048879,2.99e-04
300,light,-0.3194,1.0433,0.4371,6.4980,97,-0.009584,0.518641,0.048875,2.99e-04
301,light,-0.2932,1.0959,0.4290,6.2971,96,-0.009399,0.323240,0.048871,2.99e-04
302,light,-0.4424,0.7200,0.4426,6.3601,75,-0.010278,0.183922,0.048867,2.99e-04
303,heavy,-3.8108,5.2722,7.3760,152.5920,463,-0.012520,0.802577,0.048864,2.99e-04
304,moderate,-0.4517,0.9810,1.7333,28.8044,182,-0.010068,0.332058,0.048860,2.99e-04
305,moderate,-0.5609,1.0330,1.7681,29.6724,167,-0.011460,0.147859,0.048856,2.99e-04
306,light,-0.4375,0.7395,0.4065,5.8188,81,-0.009875,0.554872,0.048852,2.99e-04
307,light,-0.2371,0.7490,0.4587,7.0562,96,-0.011014,0.397416,0.048849,2.99e-04
308,moderate,-0.5992,1.3794,1.7101,27.4665,180,-0.011264,0.287955,0.048845,2.99e-04
309,moderate,-0.6287,1.3032,1.7938,30.2446,180,-0.014773,0.149700,0.048841,2.99e-04
310,heavy,-4.2255,5.3160,7.2801,143.6562,430,-0.013571,0.549727,0.048837,2.99e-04
311,light,-0.7250,1.1302,0.4347,6.2600,77,-0.012762,0.524220,0.048834,2.99e-04
312,light,-0.6786,1.1329,0.4572,6.8451,90,-0.013268,0.380384,0.048830,2.99e-04
313,light,-0.5460,0.9212,0.4360,6.6567,92,-0.012262,0.180086,0.048826,2.99e-04
314,moderate,-0.6313,1.2046,1.6848,26.1535,166,-0.012680,0.406084,0.048822,2.99e-04
315,moderate,-0.2486,1.0323,1.6401,24.9502,179,-0.012463,0.259234,0.048819,2.99e-04
316,moderate,-0.4471,1.1309,1.7766,28.4828,168,-0.012021,0.184520,0.048815,2.99e-04
317,heavy,-3.7912,5.2068,7.3742,142.5602,416,-0.011427,0.520258,0.048811,2.99e-04
318,light,-0.4231,0.5413,0.4847,7.5213,96,-0.010747,0.582584,0.048807,2.99e-04
319,moderate,-0.1506,0.9877,1.6470,24.8786,188,-0.010817,0.128711,0.048804,2.99e-04
320,heavy,-3.6374,5.5027,7.4178,143.3953,433,-0.010988,0.451292,0.048800,2.99e-04
321,heavy,-3.8644,5.4057,7.4402,149.0295,419,-0.010954,0.339757,0.048796,2.99e-04
322,moderate,-0.2966,1.1540,1.7514,27.1114,165,-0.010709,0.171468,0.048792,2.99e-04
323,moderate,-0.1850,1.0513,1.6864,25.9159,188,-0.010484,0.118489,0.048789,2.99e-04
324,light,-0.1953,0.6618,0.4106,5.9514,94,-0.010360,0.442543,0.048785,2.99e-04
325,light,-0.2975,0.7469,0.4697,7.2234,98,-0.010681,0.213445,0.048781,2.99e-04
326,heavy,-3.7875,5.3025,7.3743,149.0218,402,-0.010668,0.941216,0.048777,2.99e-04
327,light,-0.2338,0.9052,0.4268,6.2489,108,-0.012537,0.298915,0.048774,2.99e-04
328,moderate,-0.0675,1.4137,1.6975,26.0861,189,-0.008935,0.312513,0.048770,2.99e-04
329,moderate,-0.0721,1.4425,1.6362,24.8288,186,-0.007227,0.182587,0.048766,2.99e-04
330,heavy,-3.4354,5.5308,7.3903,150.7312,423,-0.007810,0.492612,0.048762,2.99e-04
331,moderate,-0.0505,1.4121,1.8220,29.9437,174,-0.006581,0.153020,0.048759,2.99e-04
332,heavy,-3.3513,5.7437,7.4047,149.1980,415,-0.006857,0.367933,0.048755,2.99e-04
333,moderate,0.1841,1.1282,1.6800,26.6132,191,-0.006941,0.157721,0.048751,2.99e-04
334,heavy,-3.5828,5.8140,7.4978,148.5720,438,-0.007909,0.317750,0.048747,2.99e-04
335,heavy,-3.2858,5.5633,7.3342,144.4843,411,-0.008349,0.256080,0.048744,2.99e-04
336,heavy,-3.8062,5.8047,7.3722,145.5252,411,-0.008560,0.221256,0.048740,2.99e-04
337,light,-0.2958,0.8078,0.4290,6.1694,91,-0.008092,0.833914,0.048736,2.99e-04
338,heavy,-3.7120,5.9757,7.4823,150.2893,432,-0.009458,0.232881,0.048732,2.99e-04
339,moderate,-0.3215,1.6612,1.9242,30.7883,171,-0.010530,0.331223,0.048729,2.99e-04
340,moderate,-0.4990,1.6049,1.8735,31.5095,169,-0.008503,0.174949,0.048725,2.99e-04
341,light,-0.3436,0.9355,0.4320,6.0301,82,-0.008798,0.362796,0.048721,2.99e-04
342,light,-0.2127,0.9510,0.4667,7.3117,91,-0.010636,0.280864,0.048717,2.99e-04
343,heavy,-3.5268,5.5558,7.2966,145.9897,421,-0.009940,0.945954,0.048714,2.99e-04
344,moderate,-0.2528,1.6294,1.7754,28.8544,184,-0.008403,0.204202,0.048710,2.99e-04
345,light,-0.2778,0.8515,0.4236,6.1864,86,-0.008991,0.300568,0.048706,2.99e-04
346,heavy,-3.4250,5.4525,7.1450,142.6496,425,-0.010249,0.461940,0.048702,2.99e-04
347,heavy,-3.9021,5.4069,7.3174,147.8941,424,-0.010288,0.313854,0.048699,2.99e-04
348,moderate,-0.4190,1.4385,1.8471,31.4778,179,-0.010278,0.244790,0.048695,2.99e-04
349,heavy,-3.7224,5.2451,7.2489,146.0853,416,-0.012355,0.280751,0.048691,2.99e-04
350,light,-0.6250,1.1529,0.4280,6.1291,93,-0.012030,0.562524,0.048687,2.99e-04
351,light,-0.1667,0.9189,0.4593,7.2861,98,-0.012562,0.486424,0.048684,2.99e-04
352,moderate,-0.3188,1.1785,1.7884,29.0631,194,-0.012781,0.255833,0.048680,2.99e-04
353,moderate,-0.2280,1.1393,1.7472,28.8798,189,-0.010327,0.179375,0.048676,2.99e-04
354,light,-0.2868,0.7444,0.4172,5.7453,94,-0.009594,0.383128,0.048672,2.99e-04
355,moderate,-0.2040,1.1052,1.6899,26.2555,174,-0.011452,0.116103,0.048669,2.99e-04
356,moderate,-0.2772,1.1414,1.7148,26.5556,168,-0.008470,0.105638,0.048665,2.99e-04
357,heavy,-3.3082,5.1981,7.4804,152.9504,443,-0.008574,0.548070,0.048661,2.99e-04
358,heavy,-3.7558,5.4772,7.3078,145.6215,417,-0.010547,0.354363,0.048657,2.99e-04
359,heavy,-3.8431,5.1964,7.3442,146.8146,418,-0.010579,0.251860,0.048654,2.99e-04
360,heavy,-4.0308,4.9784,7.2845,143.8397,412,-0.011751,0.224557,0.048650,2.99e-04
361,heavy,-3.9364,5.1021,7.3741,148.4522,418,-0.012500,0.200072,0.048646,2.99e-04
362,moderate,-0.3671,0.8340,1.6886,27.6081,186,-0.012138,0.510305,0.048642,2.99e-04
363,heavy,-4.0312,5.0303,7.5165,149.7536,416,-0.013199,0.215588,0.048639,2.99e-04
364,heavy,-4.4424,4.8514,7.4616,145.6772,410,-0.014503,0.185625,0.048635,2.99e-04
365,light,-0.8260,1.1559,0.4309,6.2117,90,-0.013147,1.107505,0.048631,2.99e-04
366,moderate,-1.1499,1.2710,1.8380,30.6888,162,-0.013852,0.279809,0.048627,2.99e-04
367,moderate,-0.8546,1.1745,1.7405,28.6003,178,-0.014833,0.151907,0.048624,2.99e-04
368,light,-0.8835,1.2075,0.4460,6.7024,87,-0.014523,0.396190,0.048620,2.99e-04
369,light,-0.5919,0.9898,0.4005,5.6294,87,-0.012647,0.173946,0.048616,2.99e-04
370,heavy,-4.1908,4.7841,7.4518,148.8814,414,-0.015522,1.465665,0.048612,2.99e-04
371,heavy,-4.4892,5.1841,7.4238,148.1307,423,-0.013603,0.716329,0.048609,2.99e-04
372,moderate,-0.9125,1.4663,1.7010,27.1251,178,-0.013166,0.165949,0.048605,2.99e-04
373,light,-0.9622,1.4499,0.4000,5.6055,83,-0.015058,0.420251,0.048601,2.99e-04
374,moderate,-0.6874,1.1458,1.6360,25.3006,180,-0.013437,0.091318,0.048597,2.99e-04
375,moderate,-0.8319,1.4287,1.6950,25.9544,176,-0.012977,0.088366,0.048594,2.99e-04
376,moderate,-0.5905,1.2604,1.7845,28.3171,182,-0.011883,0.080294,0.048590,2.99e-04
377,moderate,-0.4429,1.0814,1.6061,23.9422,178,-0.011882,0.068497,0.048586,2.99e-04
378,light,-0.3714,0.7564,0.4466,6.7165,92,-0.009541,0.337146,0.048582,2.99e-04
379,moderate,-0.1643,1.3334,1.7009,26.9068,190,-0.010476,0.133851,0.048579,2.99e-04
380,moderate,-0.3943,1.4410,1.6624,25.5447,175,-0.008835,0.080775,0.048575,2.99e-04
381,heavy,-4.2451,5.7599,7.4140,149.4658,414,-0.010907,0.480005,0.048571,2.99e-04
382,moderate,-0.4511,1.6967,1.7174,26.9774,180,-0.011023,0.118481,0.048567,2.99e-04
383,moderate,-0.3255,1.4210,1.7111,27.1700,174,-0.009483,0.111431,0.048564,2.99e-04
384,heavy,-3.7149,6.0390,7.4323,148.0781,446,-0.009309,0.489154,0.048560,2.99e-04
385,heavy,-3.3275,5.6836,7.2861,147.5381,444,-0.008949,0.349546,0.048556,2.99e-04
386,moderate,-0.1838,1.7126,1.8622,31.2041,184,-0.009782,0.197749,0.048552,2.99e-04
387,heavy,-3.4884,5.8870,7.2879,144.7923,432,-0.008546,0.248267,0.048549,2.99e-04
388,light,-0.4111,1.2828,0.4496,6.9839,88,-0.007875,0.620461,0.048545,2.99e-04
389,heavy,-3.7395,5.8329,7.3177,149.2144,422,-0.009592,0.240638,0.048541,2.99e-04
390,light,-0.2984,0.9314,0.4224,5.9786,84,-0.009700,0.544289,0.048537,2.99e-04
391,heavy,-4.0445,5.5564,7.3204,148.0832,400,-0.012307,0.232476,0.048534,2.99e-04
392,moderate,-0.8819,1.6175,1.7536,28.2304,169,-0.012449,0.280800,0.048530,2.99e-04
393,light,-0.7607,1.5428,0.4372,6.3067,91,-0.012008,0.710884,0.048526,2.99e-04
394,light,-1.0001,1.6212,0.4192,6.0337,98,-0.013707,0.446485,0.048522,2.99e-04
395,light,-0.7002,1.2304,0.4280,6.1587,107,-0.012685,0.192251,0.048519,2.98e-04
396,moderate,-0.6869,1.6288,1.6688,25.5327,183,-0.012334,0.277305,0.048515,2.98e-04
397,moderate,-0.9026,1.5206,1.6899,26.6540,164,-0.012642,0.164223,0.048511,2.98e-04
398,moderate,-0.7324,1.4462,1.7137,26.1190,200,-0.014201,0.119915,0.048507,2.98e-04
399,moderate,-0.3369,1.1472,1.6712,25.7253,170,-0.011516,0.063074,0.048504,2.98e-04
400,heavy,-3.6092,5.0815,7.3486,143.2325,421,-0.010543,0.637614,0.048500,2.98e-04
401,heavy,-4.3103,5.3214,7.4396,146.2725,399,-0.010767,0.377565,0.048496,2.98e-04
402,heavy,-4.0861,5.2398,7.5632,149.2770,407,-0.011629,0.244973,0.048492,2.98e-04
403,heavy,-4.1570,5.1509,7.5383,145.5567,413,-0.012356,0.206447,0.048489,2.98e-04
404,light,-0.3784,0.8553,0.4102,5.6229,96,-0.012078,1.196625,0.048485,2.98e-04
405,moderate,-0.5896,1.1780,1.6706,25.3741,189,-0.012397,0.327031,0.048481,2.98e-04
406,light,-0.8761,1.0095,0.4244,6.0291,83,-0.012827,0.570677,0.048477,2.98e-04
407,moderate,-0.5949,0.9105,1.6931,25.6108,168,-0.014908,0.168897,0.048474,2.98e-04
408,heavy,-3.7905,5.1458,7.3869,148.0837,433,-0.014322,0.617689,0.048470,2.98e-04
409,moderate,-0.4394,1.4173,1.7030,25.9463,203,-0.012918,0.228882,0.048466,2.98e-04
410,moderate,-0.5079,1.3080,1.7002,26.1344,169,-0.010886,0.191668,0.048462,2.98e-04
411,light,-0.3653,0.8321,0.4235,5.9693,97,-0.012679,0.476488,0.048459,2.98e-04
412,moderate,-0.6593,1.8804,1.7262,26.4311,176,-0.010561,0.209202,0.048455,2.98e-04
413,light,-0.3972,1.1770,0.4074,5.7869,90,-0.010905,0.309713,0.048451,2.98e-04
414,heavy,-3.9608,5.8702,7.3870,146.2920,412,-0.009676,0.517277,0.048447,2.98e-04
415,moderate,-0.4106,1.7835,1.7462,26.7028,160,-0.009046,0.167289,0.048444,2.98e-04
416,moderate,-0.2189,1.5415,1.7037,25.4496,181,-0.008406,0.103866,0.048440,2.98e-04
417,moderate,0.1478,1.4306,1.6400,24.3566,203,-0.007027,0.087058,0.048436,2.98e-04
418,heavy,-3.3829,5.5596,7.4240,143.8538,435,-0.007862,0.399668,0.048432,2.98e-04
419,heavy,-3.7018,5.7793,7.4050,150.7646,418,-0.008570,0.295732,0.048429,2.98e-04
420,light,-0.1803,1.0411,0.4371,6.3007,87,-0.008232,0.625810,0.048425,2.98e-04
421,heavy,-3.8657,5.8782,7.4198,145.8315,405,-0.008480,0.246853,0.048421,2.98e-04
422,moderate,-0.1016,1.4047,1.7479,27.2793,180,-0.006785,0.206200,0.048417,2.98e-04
423,heavy,-3.7285,5.8568,7.4699,145.5817,420,-0.008748,0.244320,0.048414,2.98e-04
424,light,-0.0938,0.6370,0.4095,5.8379,90,-0.007099,0.568498,0.048410,2.98e-04
425,heavy,-3.6891,5.8388,7.4717,150.2743,429,-0.009457,0.242501,0.048406,2.98e-04
426,light,-0.1087,0.5747,0.4142,5.8253,95,-0.006655,0.542464,0.048402,2.98e-04
427,moderate,-0.0867,1.2194,1.7066,26.2982,180,-0.007812,0.216733,0.048399,2.98e-04
428,moderate,-0.1471,1.1858,1.6146,23.5410,188,-0.008878,0.137953,0.048395,2.98e-04
429,moderate,-0.2566,1.2983,1.7487,26.5870,167,-0.007998,0.152689,0.048391,2.98e-04
430,heavy,-3.8949,5.9428,7.5197,146.9367,416,-0.008458,0.452781,0.048387,2.98e-04
431,heavy,-3.8092,5.8642,7.4058,143.6432,426,-0.009216,0.296346,0.048384,2.98e-04
432,light,-0.0893,0.4785,0.4326,6.2594,94,-0.008377,0.663448,0.048380,2.98e-04
433,moderate,-0.0532,1.0767,1.7695,27.1990,194,-0.010811,0.189193,0.048376,2.98e-04
434,moderate,-0.2941,1.2490,1.7729,27.0957,178,-0.010597,0.214501,0.048372,2.98e-04
435,light,-0.5603,1.3436,0.4247,6.0537,86,-0.009196,0.920358,0.048369,2.98e-04
436,light,-0.3437,1.1182,0.4383,6.3545,92,-0.008185,0.611821,0.048365,2.98e-04
437,heavy,-3.7675,5.4366,7.5426,152.3011,428,-0.010920,0.647422,0.048361,2.98e-04
438,light,-0.1918,0.8789,0.4141,5.7332,97,-0.008540,0.497596,0.048357,2.98e-04
439,moderate,-0.2534,1.2405,1.6456,24.7784,177,-0.009549,0.316076,0.048354,2.98e-04
440,moderate,-0.0946,1.3024,1.6540,24.1968,192,-0.008383,0.206363,0.048350,2.98e-04
441,moderate,-0.0081,1.2144,1.6461,24.0754,171,-0.005647,0.135047,0.048346,2.98e-04
442,heavy,-3.4228,5.6416,7.5378,149.7259,436,-0.008507,0.443490,0.048342,2.98e-04
443,light,0.1991,0.6126,0.4150,5.7945,108,-0.006291,0.461723,0.048339,2.98e-04
444,moderate,0.0082,1.0793,1.6897,25.7869,176,-0.005697,0.112797,0.048335,2.98e-04
445,moderate,-0.0433,1.2613,1.6982,26.0923,183,-0.006520,0.072019,0.048331,2.98e-04
446,heavy,-4.0467,5.7578,7.5530,148.2648,419,-0.009312,0.386047,0.048327,2.98e-04
447,moderate,0.0427,1.1209,1.6658,24.7581,190,-0.006107,0.110015,0.048324,2.98e-04
448,heavy,-4.0817,5.7305,7.5168,148.8751,416,-0.010561,0.333292,0.048320,2.98e-04
449,light,-0.3476,0.7982,0.4317,6.0669,81,-0.006882,0.505242,0.048316,2.98e-04
450,heavy,-3.6238,5.5860,7.3929,142.2057,426,-0.010221,0.288710,0.048312,2.98e-04
451,light,-0.0743,0.5836,0.4196,6.1187,94,-0.007644,0.393069,0.048309,2.98e-04
452,heavy,-3.9682,5.8131,7.5161,149.0739,433,-0.011127,0.317091,0.048305,2.98e-04
453,moderate,-0.0146,0.8994,1.6388,24.5389,189,-0.008655,0.217407,0.048301,2.98e-04
454,moderate,0.0136,1.0005,1.6804,25.0384,201,-0.008809,0.122649,0.048297,2.98e-04
455,heavy,-3.9856,5.5111,7.2564,141.8418,428,-0.011555,0.332238,0.048294,2.98e-04
456,heavy,-4.0249,5.5913,7.4883,148.1805,414,-0.011872,0.257281,0.048290,2.98e-04
457,moderate,-0.3892,1.2134,1.7224,26.3155,178,-0.008207,0.159943,0.048286,2.98e-04
458,heavy,-4.6280,5.7136,7.4802,149.3246,422,-0.011409,0.252937,0.048282,2.98e-04
459,heavy,-4.1442,5.4281,7.5125,145.0786,426,-0.011714,0.221618,0.048279,2.98e-04
460,moderate,-0.2662,0.8465,1.6539,24.5455,180,-0.010197,0.196356,0.048275,2.98e-04
461,moderate,-0.5676,1.2083,1.7460,27.4977,179,-0.010087,0.126834,0.048271,2.98e-04
462,heavy,-4.3448,5.3277,7.5181,147.6769,422,-0.012247,0.317248,0.048267,2.98e-04
463,light,-0.4630,0.7084,0.4378,6.3956,89,-0.011250,0.581726,0.048264,2.98e-04
464,light,-0.4553,0.9060,0.4326,6.0376,91,-0.011382,0.548929,0.048260,2.98e-04
465,moderate,-0.4774,1.1800,1.6334,24.0851,191,-0.011739,0.121907,0.048256,2.98e-04
466,heavy,-4.7589,5.6727,7.6157,151.0783,423,-0.012511,0.353881,0.048252,2.98e-04
467,light,-0.4070,1.2272,0.4408,6.1883,92,-0.008566,0.421383,0.048249,2.98e-04
468,moderate,-0.3066,1.1671,1.6231,23.9131,174,-0.009170,0.090466,0.048245,2.98e-04
469,light,-0.3870,1.2541,0.4191,5.8864,90,-0.009448,0.262487,0.048241,2.98e-04
470,heavy,-4.1519,5.5138,7.5325,145.1845,445,-0.010936,0.554526,0.048237,2.98e-04
471,light,-0.4511,1.2851,0.3898,5.3206,92,-0.008698,0.185713,0.048234,2.98e-04
472,moderate,-0.3404,1.1968,1.6270,24.1795,179,-0.008830,0.210722,0.048230,2.98e-04
473,light,-0.4053,1.0769,0.4475,6.5092,99,-0.008730,0.164399,0.048226,2.98e-04
474,moderate,-0.1459,1.1859,1.7624,27.1341,192,-0.007136,0.281096,0.048222,2.98e-04
475,light,-0.1247,0.8663,0.3902,5.5571,82,-0.007496,0.156112,0.048219,2.98e-04
476,light,-0.1609,0.9096,0.4161,6.0530,89,-0.007457,0.148293,0.048215,2.98e-04
477,light,-0.1123,0.5632,0.4107,5.8527,85,-0.006311,0.105191,0.048211,2.98e-04
478,heavy,-4.0527,5.9052,7.5553,147.8961,416,-0.007761,0.764986,0.048207,2.98e-04
479,light,0.1162,0.6922,0.4447,6.5928,91,-0.006033,0.162762,0.048204,2.98e-04
480,heavy,-3.8143,5.9227,7.3705,142.6417,425,-0.006962,0.536925,0.048200,2.98e-04
481,heavy,-4.0336,5.9828,7.5169,147.5529,421,-0.006728,0.434000,0.048196,2.98e-04
482,moderate,0.2861,1.1571,1.8150,29.8371,204,-0.005308,0.371441,0.048192,2.98e-04
483,moderate,0.0328,1.1952,1.7192,26.9135,195,-0.006035,0.145350,0.048189,2.98e-04
484,heavy,-3.7903,5.5732,7.4208,152.7423,409,-0.008067,0.353454,0.048185,2.98e-04
485,light,-0.0028,0.7141,0.4320,6.2919,100,-0.005064,0.520409,0.048181,2.98e-04
486,light,-0.0843,0.5446,0.3993,5.6406,86,-0.006881,0.401940,0.048177,2.98e-04
487,light,-0.0049,0.5233,0.4414,6.4921,82,-0.006063,0.258145,0.048174,2.98e-04
488,light,-0.0185,0.6348,0.4499,6.6785,87,-0.006618,0.194633,0.048170,2.98e-04
489,light,0.1824,0.6281,0.4368,6.4686,99,-0.004023,0.172908,0.048166,2.98e-04
490,moderate,0.0854,1.0429,1.7177,27.8619,169,-0.004206,0.399682,0.048162,2.98e-04
491,light,0.1075,0.5611,0.4402,6.3238,73,-0.005824,0.134557,0.048159,2.98e-04
492,moderate,0.4264,1.0861,1.6712,26.5099,204,-0.004549,0.284161,0.048155,2.98e-04
493,light,0.0415,0.6374,0.4417,6.4572,91,-0.004753,0.158888,0.048151,2.98e-04
494,moderate,0.0376,1.1117,1.7632,27.8858,172,-0.003308,0.238236,0.048147,2.98e-04
495,moderate,0.0111,1.2187,1.6941,26.0311,180,-0.003627,0.157684,0.048144,2.98e-04
496,moderate,0.0588,0.9962,1.7408,27.9292,166,-0.004589,0.139826,0.048140,2.98e-04
497,moderate,0.0916,1.1245,1.7111,26.8696,188,-0.004347,0.077906,0.048136,2.98e-04
498,light,0.1187,0.6144,0.4133,5.8898,89,-0.004106,0.464342,0.048132,2.98e-04
499,moderate,0.0293,1.2216,1.7142,26.4612,175,-0.005284,0.101977,0.048129,2.98e-04
500,heavy,-3.7274,5.5754,7.6161,155.5709,421,-0.007711,0.425169,0.048125,2.98e-04
501,heavy,-3.7386,5.7837,7.5751,154.2313,424,-0.007258,0.310648,0.048121,2.98e-04
502,light,0.0610,0.5196,0.4469,6.5359,87,-0.004710,0.658770,0.048117,2.98e-04
503,light,0.1277,0.5660,0.4383,6.4185,88,-0.005437,0.536974,0.048114,2.98e-04
504,moderate,-0.2767,1.2399,1.6827,25.9737,155,-0.005758,0.230154,0.048110,2.98e-04
505,heavy,-4.3757,5.7881,7.4341,152.1037,387,-0.007738,0.382615,0.048106,2.98e-04
506,moderate,-0.3008,1.4221,1.6863,26.0577,165,-0.006266,0.110358,0.048102,2.98e-04
507,moderate,-0.2025,1.4951,1.7525,28.0338,194,-0.005613,0.100710,0.048099,2.98e-04
508,moderate,-0.3194,1.7160,1.7456,28.2820,173,-0.007510,0.076906,0.048095,2.98e-04
509,light,-0.1446,1.2976,0.4183,5.9617,101,-0.005406,0.337628,0.048091,2.98e-04
510,heavy,-4.0998,5.7265,7.3744,149.6052,416,-0.007300,0.506336,0.048087,2.98e-04
511,light,-0.0500,1.2507,0.4518,6.7067,97,-0.005648,0.228539,0.048084,2.97e-04
512,light,0.0011,1.1702,0.4280,6.1775,92,-0.005040,0.139068,0.048080,2.97e-04
513,light,-0.0291,1.0704,0.4362,6.2295,79,-0.005864,0.131886,0.048076,2.97e-04
514,heavy,-3.9194,5.8418,7.3266,149.6933,440,-0.006689,0.683671,0.048072,2.97e-04
515,moderate,0.0575,1.0803,1.7528,28.0341,175,-0.005224,0.217605,0.048069,2.97e-04
516,heavy,-4.0086,5.9553,7.3225,148.2243,427,-0.008455,0.350010,0.048065,2.97e-04
517,light,0.1412,0.4957,0.4383,6.2299,93,-0.005384,0.456106,0.048061,2.97e-04
518,heavy,-4.0544,5.7956,7.4212,147.4098,398,-0.009194,0.289448,0.048057,2.97e-04
519,light,0.1028,0.6319,0.4371,6.2940,93,-0.007853,0.459198,0.048054,2.97e-04
520,moderate,-0.3177,1.0948,1.7130,26.8041,170,-0.008038,0.204316,0.048050,2.97e-04
521,moderate,-0.4814,1.3460,1.7277,28.0214,175,-0.009085,0.198481,0.048046,2.97e-04
522,light,-0.1396,0.7373,0.4335,6.1975,98,-0.010051,0.390845,0.048042,2.97e-04
523,heavy,-4.0620,5.5047,7.2356,139.7662,442,-0.010008,0.425434,0.048039,2.97e-04
524,moderate,-0.5516,1.5530,1.7554,27.3620,171,-0.007314,0.165748,0.048035,2.97e-04
525,light,-0.4852,1.3879,0.4490,6.5264,80,-0.008622,0.356535,0.048031,2.97e-04
526,moderate,-0.5415,1.4804,1.6848,26.1664,161,-0.007738,0.074966,0.048027,2.97e-04
527,moderate,-0.3022,1.3246,1.6709,25.8060,168,-0.008143,0.075486,0.048024,2.97e-04
528,moderate,-0.4336,1.3372,1.6998,26.7881,153,-0.008449,0.077013,0.048020,2.97e-04
529,heavy,-4.0803,5.7423,7.4775,148.2035,423,-0.007998,0.395385,0.048016,2.97e-04
530,light,-0.1516,0.8414,0.4335,6.4120,99,-0.007558,0.496489,0.048012,2.97e-04
531,moderate,-0.1289,0.9701,1.6709,25.7060,168,-0.007630,0.108692,0.048009,2.97e-04
532,moderate,-0.1622,1.0289,1.6651,25.1548,169,-0.007811,0.095918,0.048005,2.97e-04
533,moderate,-0.2125,1.0154,1.7321,26.6446,175,-0.007345,0.118631,0.048001,2.97e-04
534,light,-0.1059,0.7478,0.4320,6.2881,83,-0.007052,0.456916,0.047997,2.97e-04
535,moderate,-0.1828,1.0248,1.7084,26.3028,165,-0.007484,0.063964,0.047993,2.97e-04
536,light,-0.0879,0.8209,0.4572,6.5845,85,-0.007341,0.276671,0.047990,2.97e-04
537,moderate,-0.2079,1.0432,1.7219,27.3943,165,-0.007396,0.169440,0.047986,2.97e-04
538,heavy,-3.9990,5.8182,7.4780,154.8963,415,-0.008289,0.463873,0.047982,2.97e-04
539,light,0.1596,0.3352,0.4432,6.5365,91,-0.006116,0.363251,0.047978,2.97e-04
